field_device_phone_number,status,role_id
07061541865,allocated,HA-NGM4-ZA-05
07061541866,allocated,HA-NGM4-ZA-06
07061541867,allocated,HA-NGM4-ZA-07
07061541868,allocated,HA-NGM4-ZA-08
07061541869,allocated,HA-NGM4-ZA-09
07061541870,allocated,HA-NGM4-ZA-10
07061541871,allocated,HA-NGM4-ZB
07061541872,allocated,HA-NGM4-ZB-01
07061541873,allocated,HA-NGM4-ZB-02
07061541874,allocated,HA-NGM4-ZB-03
07061541875,allocated,HA-NGM4-ZB-04
07061541876,allocated,HA-NGM4-ZB-05
07061541877,allocated,HA-NGM4-ZB-06
07061541878,allocated,HA-NGM4-ZB-07
07061541879,allocated,HA-NGM4-ZB-08
07061541880,allocated,HA-NGM4-ZB-09
07061541881,allocated,HA-NGM4-ZB-10
07061541882,allocated,HA-NGM4-ZC
07061541883,allocated,HA-NGM4-ZC-01
07061541884,allocated,HA-NGM4-ZC-02
07061541885,allocated,HA-NGM4-ZC-03
07061541886,allocated,HA-NGM4-ZC-04
07061541887,allocated,HA-NGM4-ZC-05
07061541888,allocated,HA-NGM4-ZC-06
07061541889,allocated,HA-NGM4-ZC-07
07061541890,allocated,HA-NGM4-ZC-08
07061541891,allocated,HA-NGM4-ZC-09
07061541892,allocated,HA-NGM4-ZC-10
07061541893,allocated,HA-NGM3
07061541905,allocated,HA-NGM3-ZA
07061541906,allocated,HA-NGM3-ZA-01
07061541907,allocated,HA-NGM3-ZA-02
07061541908,allocated,HA-NGM3-ZA-03
07061541909,allocated,HA-NGM3-ZA-04
07061541910,allocated,HA-NGM3-ZA-05
07061541911,allocated,HA-NGM3-ZA-06
07061541912,allocated,HA-NGM3-ZA-07
07061541913,allocated,HA-NGM3-ZA-08
07061541914,allocated,HA-NGM3-ZA-09
07061541915,allocated,HA-NGM3-ZA-10
07061541927,allocated,HA-NHE4
07061541928,allocated,HA-NHE4-ZA
07061541929,allocated,HA-NHE4-ZA-01
07061541930,allocated,HA-NHE4-ZA-02
07061541931,allocated,HA-NHE4-ZA-03
07061541932,allocated,HA-NHE4-ZA-04
07061541933,allocated,HA-NHE4-ZA-05
07061541934,allocated,HA-NHE4-ZA-06
07061541935,allocated,HA-NHE4-ZA-07
07061541936,allocated,HA-NHE4-ZA-08
07061541937,allocated,HA-NHE4-ZA-09
07061541938,allocated,HA-NHE4-ZA-10
07061541939,allocated,HA-NHE4-ZB
07061541940,allocated,HA-NHE4-ZB-01
07061541941,allocated,HA-NHE4-ZB-02
07061541942,allocated,HA-NHE4-ZB-03
07061541943,allocated,HA-NHE4-ZB-04
07061541944,allocated,HA-NHE4-ZB-05
07061541945,allocated,HA-NHE4-ZB-06
07061541946,allocated,HA-NHE4-ZB-07
07061541947,allocated,HA-NHE4-ZB-08
07061541948,allocated,HA-NHE4-ZB-09
07061541949,allocated,HA-NHE4-ZB-10
07061541950,allocated,HA-NHE4-ZC
07061541951,allocated,HA-NHE4-ZC-01
07061541952,allocated,HA-NHE4-ZC-02
07061541953,allocated,HA-NHE4-ZC-03
07061541954,allocated,HA-NHE4-ZC-04
07061541955,allocated,HA-NHE4-ZC-05
07061541956,allocated,HA-NHE4-ZC-06
07061541957,allocated,HA-NHE4-ZC-07
07061541958,allocated,HA-NHE4-ZC-08
07061541959,allocated,HA-NHE4-ZC-09
07061541960,allocated,HA-NHE4-ZC-10
07061541961,allocated,HA-NHE3
07061541973,allocated,HA-NHE3-ZA
07061541974,allocated,HA-NHE3-ZA-01
07061541975,allocated,HA-NHE3-ZA-02
07061541976,allocated,HA-NHE3-ZA-03
07061541977,allocated,HA-NHE3-ZA-04
07061541978,allocated,HA-NHE3-ZA-05
07061541979,allocated,HA-NHE3-ZA-06
07061541980,allocated,HA-NHE3-ZA-07
07061541981,allocated,HA-NHE3-ZA-08
07061541982,allocated,HA-NHE3-ZA-09
07061541983,allocated,HA-NHE3-ZA-10
07061541995,allocated,HA-NKE4
07061541996,allocated,HA-NKE4-ZA
07061541997,allocated,HA-NKE4-ZA-01
07061541998,allocated,HA-NKE4-ZA-02
07061541999,allocated,HA-NKE4-ZA-03
07061542000,allocated,HA-NKE4-ZA-04
07061542001,allocated,HA-NKE4-ZA-05
07061542002,allocated,HA-NKE4-ZA-06
07061542003,allocated,HA-NKE4-ZA-07
07061542004,allocated,HA-NKE4-ZA-08
07061542005,allocated,HA-NKE4-ZA-09
07061542006,allocated,HA-NKE4-ZA-10
07061542007,allocated,HA-NKE4-ZB
07061542008,allocated,HA-NKE4-ZB-01
07061542009,allocated,HA-NKE4-ZB-02
07061542010,allocated,HA-NKE4-ZB-03
07061542011,allocated,HA-NKE4-ZB-04
07061542012,allocated,HA-NKE4-ZB-05
07061542013,allocated,HA-NKE4-ZB-06
07061542014,allocated,HA-NKE4-ZB-07
07061542015,allocated,HA-NKE4-ZB-08
07061542016,allocated,HA-NKE4-ZB-09
07061542017,allocated,HA-NKE4-ZB-10
07061542018,allocated,HA-NKE4-ZC
07061542019,allocated,HA-NKE4-ZC-01
07061542020,allocated,HA-NKE4-ZC-02
07061542021,allocated,HA-NKE4-ZC-03
07061542022,allocated,HA-NKE4-ZC-04
07061542023,allocated,HA-NKE4-ZC-05
07061542024,allocated,HA-NKE4-ZC-06
07061542025,allocated,HA-NKE4-ZC-07
07061542026,allocated,HA-NKE4-ZC-08
07061542027,allocated,HA-NKE4-ZC-09
07061542028,allocated,HA-NKE4-ZC-10
07061542029,allocated,HA-NKE3
07061542041,allocated,HA-NKE3-ZA
07061542042,allocated,HA-NKE3-ZA-01
07061542043,allocated,HA-NKE3-ZA-02
07061542044,allocated,HA-NKE3-ZA-03
07061542045,allocated,HA-NKE3-ZA-04
07061542046,allocated,HA-NKE3-ZA-05
07061542047,allocated,HA-NKE3-ZA-06
07061542048,allocated,HA-NKE3-ZA-07
07061542049,allocated,HA-NKE3-ZA-08
07061542050,allocated,HA-NKE3-ZA-09
07061542051,allocated,HA-NKE3-ZA-10
07061542063,allocated,HA-NLN4
07061542064,allocated,HA-NLN4-ZA
07061542065,allocated,HA-NLN4-ZA-01
07061542066,allocated,HA-NLN4-ZA-02
07061542067,allocated,HA-NLN4-ZA-03
07061542068,allocated,HA-NLN4-ZA-04
07061542069,allocated,HA-NLN4-ZA-05
07061542070,allocated,HA-NLN4-ZA-06
07061542071,allocated,HA-NLN4-ZA-07
07061542072,allocated,HA-NLN4-ZA-08
07061542073,allocated,HA-NLN4-ZA-09
07061542074,allocated,HA-NLN4-ZA-10
07061542075,allocated,HA-NLN4-ZB
07061542076,allocated,HA-NLN4-ZB-01
07061542077,allocated,HA-NLN4-ZB-02
07061542078,allocated,HA-NLN4-ZB-03
07061542079,allocated,HA-NLN4-ZB-04
07061542080,allocated,HA-NLN4-ZB-05
07061542081,allocated,HA-NLN4-ZB-06
07061542082,allocated,HA-NLN4-ZB-07
07061542083,allocated,HA-NLN4-ZB-08
07061542084,allocated,HA-NLN4-ZB-09
07061542085,allocated,HA-NLN4-ZB-10
07061542086,allocated,HA-NLN4-ZC
07061542087,allocated,HA-NLN4-ZC-01
07061542088,allocated,HA-NLN4-ZC-02
07061542089,allocated,HA-NLN4-ZC-03
07061542090,allocated,HA-NLN4-ZC-04
07061542091,allocated,HA-NLN4-ZC-05
07061542092,allocated,HA-NLN4-ZC-06
07061542093,allocated,HA-NLN4-ZC-07
07061542094,allocated,HA-NLN4-ZC-08
07061542095,allocated,HA-NLN4-ZC-09
07061542096,allocated,HA-NLN4-ZC-10
07061542097,allocated,HA-NLN3
07061542109,allocated,HA-NLN3-ZA
07061542110,allocated,HA-NLN3-ZA-01
07061542111,allocated,HA-NLN3-ZA-02
07061542112,allocated,HA-NLN3-ZA-03
07061542113,allocated,HA-NLN3-ZA-04
07061542114,allocated,HA-NLN3-ZA-05
07061542115,allocated,HA-NLN3-ZA-06
07061542116,allocated,HA-NLN3-ZA-07
07061542117,allocated,HA-NLN3-ZA-08
07061542118,allocated,HA-NLN3-ZA-09
07061542119,allocated,HA-NLN3-ZA-10
07061542131,allocated,HA-NNO4
07061542132,allocated,HA-NNO4-ZA
07061542133,allocated,HA-NNO4-ZA-01
07061542134,allocated,HA-NNO4-ZA-02
07061542135,allocated,HA-NNO4-ZA-03
07061542136,allocated,HA-NNO4-ZA-04
07061542137,allocated,HA-NNO4-ZA-05
07061542138,allocated,HA-NNO4-ZA-06
07061542139,allocated,HA-NNO4-ZA-07
07061542140,allocated,HA-NNO4-ZA-08
07061542141,allocated,HA-NNO4-ZA-09
07061542142,allocated,HA-NNO4-ZA-10
07061542143,allocated,HA-NNO4-ZB
07061542144,allocated,HA-NNO4-ZB-01
07061542145,allocated,HA-NNO4-ZB-02
07061542146,allocated,HA-NNO4-ZB-03
07061542147,allocated,HA-NNO4-ZB-04
07061542148,allocated,HA-NNO4-ZB-05
07061542149,allocated,HA-NNO4-ZB-06
07061542150,allocated,HA-NNO4-ZB-07
07061542151,allocated,HA-NNO4-ZB-08
07061542152,allocated,HA-NNO4-ZB-09
07061542153,allocated,HA-NNO4-ZB-10
07061542154,allocated,HA-NNO4-ZC
07061542155,allocated,HA-NNO4-ZC-01
07061542156,allocated,HA-NNO4-ZC-02
07061542157,allocated,HA-NNO4-ZC-03
07061542158,allocated,HA-NNO4-ZC-04
07061542159,allocated,HA-NNO4-ZC-05
07061542160,allocated,HA-NNO4-ZC-06
07061542161,allocated,HA-NNO4-ZC-07
07061542162,allocated,HA-NNO4-ZC-08
07061542163,allocated,HA-NNO4-ZC-09
07061542164,allocated,HA-NNO4-ZC-10
07061542165,allocated,HA-NNO3
07061542177,allocated,HA-NNO3-ZA
07061542178,allocated,HA-NNO3-ZA-01
07061542179,allocated,HA-NNO3-ZA-02
07061542180,allocated,HA-NNO3-ZA-03
07061542181,allocated,HA-NNO3-ZA-04
07061542182,allocated,HA-NNO3-ZA-05
07061542183,allocated,HA-NNO3-ZA-06
07061542184,allocated,HA-NNO3-ZA-07
07061542185,allocated,HA-NNO3-ZA-08
07061542186,allocated,HA-NNO3-ZA-09
07061542187,allocated,HA-NNO3-ZA-10
07061542199,allocated,HA-NOR4
07061542200,allocated,HA-NOR4-ZA
07061542201,allocated,HA-NOR4-ZA-01
07061542202,allocated,HA-NOR4-ZA-02
07061542203,allocated,HA-NOR4-ZA-03
07061542204,allocated,HA-NOR4-ZA-04
07061542205,allocated,HA-NOR4-ZA-05
07061542206,allocated,HA-NOR4-ZA-06
07061542207,allocated,HA-NOR4-ZA-07
07061542208,allocated,HA-NOR4-ZA-08
07061542209,allocated,HA-NOR4-ZA-09
07061542210,allocated,HA-NOR4-ZA-10
07061542211,allocated,HA-NOR4-ZB
07061542212,allocated,HA-NOR4-ZB-01
07061542213,allocated,HA-NOR4-ZB-02
07061542214,allocated,HA-NOR4-ZB-03
07061542215,allocated,HA-NOR4-ZB-04
07061542216,allocated,HA-NOR4-ZB-05
07061542217,allocated,HA-NOR4-ZB-06
07061542218,allocated,HA-NOR4-ZB-07
07061542219,allocated,HA-NOR4-ZB-08
07061542220,allocated,HA-NOR4-ZB-09
07061542221,allocated,HA-NOR4-ZB-10
07061542222,allocated,HA-NOR4-ZC
07061542223,allocated,HA-NOR4-ZC-01
07061542224,allocated,HA-NOR4-ZC-02
07061542225,allocated,HA-NOR4-ZC-03
07061542226,allocated,HA-NOR4-ZC-04
07061542227,allocated,HA-NOR4-ZC-05
07061542228,allocated,HA-NOR4-ZC-06
07061542229,allocated,HA-NOR4-ZC-07
07061542230,allocated,HA-NOR4-ZC-08
07061542231,allocated,HA-NOR4-ZC-09
07061542232,allocated,HA-NOR4-ZC-10
07061542233,allocated,HA-NOR3
07061542245,allocated,HA-NOR3-ZA
07061542246,allocated,HA-NOR3-ZA-01
07061542247,allocated,HA-NOR3-ZA-02
07061542248,allocated,HA-NOR3-ZA-03
07061542249,allocated,HA-NOR3-ZA-04
07061542250,allocated,HA-NOR3-ZA-05
07061542251,allocated,HA-NOR3-ZA-06
07061542252,allocated,HA-NOR3-ZA-07
07061542253,allocated,HA-NOR3-ZA-08
07061542254,allocated,HA-NOR3-ZA-09
07061542255,allocated,HA-NOR3-ZA-10
07061542267,allocated,HA-NOW4
07061542268,allocated,HA-NOW4-ZA
07061542269,allocated,HA-NOW4-ZA-01
07061542270,allocated,HA-NOW4-ZA-02
07061542271,allocated,HA-NOW4-ZA-03
07061542272,allocated,HA-NOW4-ZA-04
07061542273,allocated,HA-NOW4-ZA-05
07061542274,allocated,HA-NOW4-ZA-06
07061542275,allocated,HA-NOW4-ZA-07
07061542276,allocated,HA-NOW4-ZA-08
07061542277,allocated,HA-NOW4-ZA-09
07061542278,allocated,HA-NOW4-ZA-10
07061542279,allocated,HA-NOW4-ZB
07061542280,allocated,HA-NOW4-ZB-01
07061542281,allocated,HA-NOW4-ZB-02
07061542282,allocated,HA-NOW4-ZB-03
07061542283,allocated,HA-NOW4-ZB-04
07061542284,allocated,HA-NOW4-ZB-05
07061542285,allocated,HA-NOW4-ZB-06
07061542286,allocated,HA-NOW4-ZB-07
07061542287,allocated,HA-NOW4-ZB-08
07061542288,allocated,HA-NOW4-ZB-09
07061542289,allocated,HA-NOW4-ZB-10
07061542290,allocated,HA-NOW4-ZC
07061542291,allocated,HA-NOW4-ZC-01
07061542292,allocated,HA-NOW4-ZC-02
07061542293,allocated,HA-NOW4-ZC-03
07061542294,allocated,HA-NOW4-ZC-04
07061542295,allocated,HA-NOW4-ZC-05
07061542296,allocated,HA-NOW4-ZC-06
07061542297,allocated,HA-NOW4-ZC-07
07061542298,allocated,HA-NOW4-ZC-08
07061542299,allocated,HA-NOW4-ZC-09
07061542300,allocated,HA-NOW4-ZC-10
07061542301,allocated,HA-NOW3
07061542313,allocated,HA-NOW3-ZA
07061542314,allocated,HA-NOW3-ZA-01
07061542315,allocated,HA-NOW3-ZA-02
07061542316,allocated,HA-NOW3-ZA-03
07061542317,allocated,HA-NOW3-ZA-04
07061542318,allocated,HA-NOW3-ZA-05
07061542319,allocated,HA-NOW3-ZA-06
07061542320,allocated,HA-NOW3-ZA-07
07061542321,allocated,HA-NOW3-ZA-08
07061542322,allocated,HA-NOW3-ZA-09
07061542323,allocated,HA-NOW3-ZA-10
07061542335,allocated,HA-NSM4
07061542336,allocated,HA-NSM4-ZA
07061542337,allocated,HA-NSM4-ZA-01
07061542338,allocated,HA-NSM4-ZA-02
07061542339,allocated,HA-NSM4-ZA-03
07061542340,allocated,HA-NSM4-ZA-04
07061542341,allocated,HA-NSM4-ZA-05
07061542342,allocated,HA-NSM4-ZA-06
07061542343,allocated,HA-NSM4-ZA-07
07061542344,allocated,HA-NSM4-ZA-08
07061542345,allocated,HA-NSM4-ZA-09
07061542346,allocated,HA-NSM4-ZA-10
07061542347,allocated,HA-NSM4-ZB
07061542348,allocated,HA-NSM4-ZB-01
07061542349,allocated,HA-NSM4-ZB-02
07061542350,allocated,HA-NSM4-ZB-03
07061542351,allocated,HA-NSM4-ZB-04
07061542352,allocated,HA-NSM4-ZB-05
07061542353,allocated,HA-NSM4-ZB-06
07061542354,allocated,HA-NSM4-ZB-07
07061542355,allocated,HA-NSM4-ZB-08
07061542356,allocated,HA-NSM4-ZB-09
07061542357,allocated,HA-NSM4-ZB-10
07061542358,allocated,HA-NSM4-ZC
07061542359,allocated,HA-NSM4-ZC-01
07061542360,allocated,HA-NSM4-ZC-02
07061542361,allocated,HA-NSM4-ZC-03
07061542362,allocated,HA-NSM4-ZC-04
07061542363,allocated,HA-NSM4-ZC-05
07061542364,allocated,HA-NSM4-ZC-06
07061542365,allocated,HA-NSM4-ZC-07
07061542366,allocated,HA-NSM4-ZC-08
07061542367,allocated,HA-NSM4-ZC-09
07061542368,allocated,HA-NSM4-ZC-10
07061542369,allocated,HA-NSM3
07061542381,allocated,HA-NSM3-ZA
07061542382,allocated,HA-NSM3-ZA-01
07061542383,allocated,HA-NSM3-ZA-02
07061542384,allocated,HA-NSM3-ZA-03
07061542385,allocated,HA-NSM3-ZA-04
07061542386,allocated,HA-NSM3-ZA-05
07061542387,allocated,HA-NSM3-ZA-06
07061542388,allocated,HA-NSM3-ZA-07
07061542389,allocated,HA-NSM3-ZA-08
07061542390,allocated,HA-NSM3-ZA-09
07061542391,allocated,HA-NSM3-ZA-10
07061542403,allocated,HA-NTH4
07061542404,allocated,HA-NTH4-ZA
07061542405,allocated,HA-NTH4-ZA-01
07061542406,allocated,HA-NTH4-ZA-02
07061542407,allocated,HA-NTH4-ZA-03
07061542408,allocated,HA-NTH4-ZA-04
07061542409,allocated,HA-NTH4-ZA-05
07061542410,allocated,HA-NTH4-ZA-06
07061542411,allocated,HA-NTH4-ZA-07
07061542412,allocated,HA-NTH4-ZA-08
07061542413,allocated,HA-NTH4-ZA-09
07061542414,allocated,HA-NTH4-ZA-10
07061542415,allocated,HA-NTH4-ZB
07061542416,allocated,HA-NTH4-ZB-01
07061542417,allocated,HA-NTH4-ZB-02
07061542418,allocated,HA-NTH4-ZB-03
07061542419,allocated,HA-NTH4-ZB-04
07061542420,allocated,HA-NTH4-ZB-05
07061542421,allocated,HA-NTH4-ZB-06
07061542422,allocated,HA-NTH4-ZB-07
07061542423,allocated,HA-NTH4-ZB-08
07061542424,allocated,HA-NTH4-ZB-09
07061542425,allocated,HA-NTH4-ZB-10
07061542426,allocated,HA-NTH4-ZC
07061542427,allocated,HA-NTH4-ZC-01
07061542428,allocated,HA-NTH4-ZC-02
07061542429,allocated,HA-NTH4-ZC-03
07061542430,allocated,HA-NTH4-ZC-04
07061542431,allocated,HA-NTH4-ZC-05
07061542432,allocated,HA-NTH4-ZC-06
07061542433,allocated,HA-NTH4-ZC-07
07061542434,allocated,HA-NTH4-ZC-08
07061542435,allocated,HA-NTH4-ZC-09
07061542436,allocated,HA-NTH4-ZC-10
07061542437,allocated,HA-NTH3
07061542449,allocated,HA-NTH3-ZA
07061542450,allocated,HA-NTH3-ZA-01
07061542451,allocated,HA-NTH3-ZA-02
07061542452,allocated,HA-NTH3-ZA-03
07061542453,allocated,HA-NTH3-ZA-04
07061542454,allocated,HA-NTH3-ZA-05
07061542455,allocated,HA-NTH3-ZA-06
07061542456,allocated,HA-NTH3-ZA-07
07061542457,allocated,HA-NTH3-ZA-08
07061542458,allocated,HA-NTH3-ZA-09
07061542459,allocated,HA-NTH3-ZA-10
07061542471,allocated,HA-NTT4
07061542472,allocated,HA-NTT4-ZA
07061542473,allocated,HA-NTT4-ZA-01
07061542474,allocated,HA-NTT4-ZA-02
07061542475,allocated,HA-NTT4-ZA-03
07061542476,allocated,HA-NTT4-ZA-04
07061542477,allocated,HA-NTT4-ZA-05
07061542478,allocated,HA-NTT4-ZA-06
07061542479,allocated,HA-NTT4-ZA-07
07061542480,allocated,HA-NTT4-ZA-08
07061542481,allocated,HA-NTT4-ZA-09
07061542482,allocated,HA-NTT4-ZA-10
07061542483,allocated,HA-NTT4-ZB
07061542484,allocated,HA-NTT4-ZB-01
07061542485,allocated,HA-NTT4-ZB-02
07061542486,allocated,HA-NTT4-ZB-03
07061542487,allocated,HA-NTT4-ZB-04
07061542488,allocated,HA-NTT4-ZB-05
07061542489,allocated,HA-NTT4-ZB-06
07061542490,allocated,HA-NTT4-ZB-07
07061542491,allocated,HA-NTT4-ZB-08
07061542492,allocated,HA-NTT4-ZB-09
07061542493,allocated,HA-NTT4-ZB-10
07061542494,allocated,HA-NTT4-ZC
07061542495,allocated,HA-NTT4-ZC-01
07061542496,allocated,HA-NTT4-ZC-02
07061542497,allocated,HA-NTT4-ZC-03
07061542498,allocated,HA-NTT4-ZC-04
07061542499,allocated,HA-NTT4-ZC-05
07061542500,allocated,HA-NTT4-ZC-06
07061542501,allocated,HA-NTT4-ZC-07
07061542502,allocated,HA-NTT4-ZC-08
07061542503,allocated,HA-NTT4-ZC-09
07061542504,allocated,HA-NTT4-ZC-10
07061542505,allocated,HA-NTT3
07061542517,allocated,HA-NTT3-ZA
07061542518,allocated,HA-NTT3-ZA-01
07061542519,allocated,HA-NTT3-ZA-02
07061542520,allocated,HA-NTT3-ZA-03
07061542521,allocated,HA-NTT3-ZA-04
07061542522,allocated,HA-NTT3-ZA-05
07061542523,allocated,HA-NTT3-ZA-06
07061542524,allocated,HA-NTT3-ZA-07
07061542525,allocated,HA-NTT3-ZA-08
07061542526,allocated,HA-NTT3-ZA-09
07061542527,allocated,HA-NTT3-ZA-10
07061542539,allocated,HA-NTY4
07061542540,allocated,HA-NTY4-ZA
07061542541,allocated,HA-NTY4-ZA-01
07061542542,allocated,HA-NTY4-ZA-02
07061542543,allocated,HA-NTY4-ZA-03
07061542544,allocated,HA-NTY4-ZA-04
07061542545,allocated,HA-NTY4-ZA-05
07061542546,allocated,HA-NTY4-ZA-06
07061542547,allocated,HA-NTY4-ZA-07
07061542548,allocated,HA-NTY4-ZA-08
07061542549,allocated,HA-NTY4-ZA-09
07061542550,allocated,HA-NTY4-ZA-10
07061542551,allocated,HA-NTY4-ZB
07061542552,allocated,HA-NTY4-ZB-01
07061542553,allocated,HA-NTY4-ZB-02
07061542554,allocated,HA-NTY4-ZB-03
07061542555,allocated,HA-NTY4-ZB-04
07061542556,allocated,HA-NTY4-ZB-05
07061542557,allocated,HA-NTY4-ZB-06
07061542558,allocated,HA-NTY4-ZB-07
07061542559,allocated,HA-NTY4-ZB-08
07061542560,allocated,HA-NTY4-ZB-09
07061542561,allocated,HA-NTY4-ZB-10
07061542562,allocated,HA-NTY4-ZC
07061542563,allocated,HA-NTY4-ZC-01
07061542564,allocated,HA-NTY4-ZC-02
07061542565,allocated,HA-NTY4-ZC-03
07061542566,allocated,HA-NTY4-ZC-04
07061542567,allocated,HA-NTY4-ZC-05
07061542568,allocated,HA-NTY4-ZC-06
07061542569,allocated,HA-NTY4-ZC-07
07061542570,allocated,HA-NTY4-ZC-08
07061542571,allocated,HA-NTY4-ZC-09
07061542572,allocated,HA-NTY4-ZC-10
07061542573,allocated,HA-NTY3
07061542585,allocated,HA-NTY3-ZA
07061542586,allocated,HA-NTY3-ZA-01
07061542587,allocated,HA-NTY3-ZA-02
07061542588,allocated,HA-NTY3-ZA-03
07061542589,allocated,HA-NTY3-ZA-04
07061542590,allocated,HA-NTY3-ZA-05
07061542591,allocated,HA-NTY3-ZA-06
07061542592,allocated,HA-NTY3-ZA-07
07061542593,allocated,HA-NTY3-ZA-08
07061542594,allocated,HA-NTY3-ZA-09
07061542595,allocated,HA-NTY3-ZA-10
07061542607,allocated,HA-NUN4
07061542608,allocated,HA-NUN4-ZA
07061542609,allocated,HA-NUN4-ZA-01
07061542610,allocated,HA-NUN4-ZA-02
07061542611,allocated,HA-NUN4-ZA-03
07061542612,allocated,HA-NUN4-ZA-04
07061542613,allocated,HA-NUN4-ZA-05
07061542614,allocated,HA-NUN4-ZA-06
07061542615,allocated,HA-NUN4-ZA-07
07061542616,allocated,HA-NUN4-ZA-08
07061542617,allocated,HA-NUN4-ZA-09
07061542618,allocated,HA-NUN4-ZA-10
07061542619,allocated,HA-NUN4-ZB
07061542620,allocated,HA-NUN4-ZB-01
07061542621,allocated,HA-NUN4-ZB-02
07061542622,allocated,HA-NUN4-ZB-03
07061542623,allocated,HA-NUN4-ZB-04
07061542624,allocated,HA-NUN4-ZB-05
07061542625,allocated,HA-NUN4-ZB-06
07061542626,allocated,HA-NUN4-ZB-07
07061542627,allocated,HA-NUN4-ZB-08
07061542628,allocated,HA-NUN4-ZB-09
07061542629,allocated,HA-NUN4-ZB-10
07061542630,allocated,HA-NUN4-ZC
07061542631,allocated,HA-NUN4-ZC-01
07061542632,allocated,HA-NUN4-ZC-02
07061542633,allocated,HA-NUN4-ZC-03
07061542634,allocated,HA-NUN4-ZC-04
07061542635,allocated,HA-NUN4-ZC-05
07061542636,allocated,HA-NUN4-ZC-06
07061542637,allocated,HA-NUN4-ZC-07
07061542638,allocated,HA-NUN4-ZC-08
07061542639,allocated,HA-NUN4-ZC-09
07061542640,allocated,HA-NUN4-ZC-10
07061542641,allocated,HA-NUN3
07061542653,allocated,HA-NUN3-ZA
07061542654,allocated,HA-NUN3-ZA-01
07061542655,allocated,HA-NUN3-ZA-02
07061542656,allocated,HA-NUN3-ZA-03
07061542657,allocated,HA-NUN3-ZA-04
07061542658,allocated,HA-NUN3-ZA-05
07061542659,allocated,HA-NUN3-ZA-06
07061542660,allocated,HA-NUN3-ZA-07
07061542661,allocated,HA-NUN3-ZA-08
07061542662,allocated,HA-NUN3-ZA-09
07061542663,allocated,HA-NUN3-ZA-10
07061542675,allocated,HA-NWA4
07061542676,allocated,HA-NWA4-ZA
07061542677,allocated,HA-NWA4-ZA-01
07061542678,allocated,HA-NWA4-ZA-02
07061542679,allocated,HA-NWA4-ZA-03
07061542680,allocated,HA-NWA4-ZA-04
07061542681,allocated,HA-NWA4-ZA-05
07061542682,allocated,HA-NWA4-ZA-06
07061542683,allocated,HA-NWA4-ZA-07
07061542684,allocated,HA-NWA4-ZA-08
07061542685,allocated,HA-NWA4-ZA-09
07061542686,allocated,HA-NWA4-ZA-10
07061542687,allocated,HA-NWA4-ZB
07061542688,allocated,HA-NWA4-ZB-01
07061542689,allocated,HA-NWA4-ZB-02
07061542690,allocated,HA-NWA4-ZB-03
07061542691,allocated,HA-NWA4-ZB-04
07061542692,allocated,HA-NWA4-ZB-05
07061542693,allocated,HA-NWA4-ZB-06
07061542694,allocated,HA-NWA4-ZB-07
07061542695,allocated,HA-NWA4-ZB-08
07061542696,allocated,HA-NWA4-ZB-09
07061542697,allocated,HA-NWA4-ZB-10
07061542698,allocated,HA-NWA4-ZC
07061542699,allocated,HA-NWA4-ZC-01
07061542700,allocated,HA-NWA4-ZC-02
07061542701,allocated,HA-NWA4-ZC-03
07061542702,allocated,HA-NWA4-ZC-04
07061542703,allocated,HA-NWA4-ZC-05
07061542704,allocated,HA-NWA4-ZC-06
07061542705,allocated,HA-NWA4-ZC-07
07061542706,allocated,HA-NWA4-ZC-08
07061542707,allocated,HA-NWA4-ZC-09
07061542708,allocated,HA-NWA4-ZC-10
07061542709,allocated,HA-NWA3
07061542721,allocated,HA-NWA3-ZA
07061542722,allocated,HA-NWA3-ZA-01
07061542723,allocated,HA-NWA3-ZA-02
07061542724,allocated,HA-NWA3-ZA-03
07061542725,allocated,HA-NWA3-ZA-04
07061542726,allocated,HA-NWA3-ZA-05
07061542727,allocated,HA-NWA3-ZA-06
07061542728,allocated,HA-NWA3-ZA-07
07061542729,allocated,HA-NWA3-ZA-08
07061542730,allocated,HA-NWA3-ZA-09
07061542731,allocated,HA-NWA3-ZA-10
07061542743,allocated,HA-NWL4
07061542744,allocated,HA-NWL4-ZA
07061542745,allocated,HA-NWL4-ZA-01
07061542746,allocated,HA-NWL4-ZA-02
07061542747,allocated,HA-NWL4-ZA-03
07061542748,allocated,HA-NWL4-ZA-04
07061542749,allocated,HA-NWL4-ZA-05
07061542750,allocated,HA-NWL4-ZA-06
07061542751,allocated,HA-NWL4-ZA-07
07061542752,allocated,HA-NWL4-ZA-08
07061542753,allocated,HA-NWL4-ZA-09
07061542754,allocated,HA-NWL4-ZA-10
07061542755,allocated,HA-NWL4-ZB
07061542756,allocated,HA-NWL4-ZB-01
07061542757,allocated,HA-NWL4-ZB-02
07061542758,allocated,HA-NWL4-ZB-03
07061542759,allocated,HA-NWL4-ZB-04
07061542760,allocated,HA-NWL4-ZB-05
